,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates,tweet_sentiment
331,331,331,331,"@jet2tweets Had a great time thank you, I couldn't get a RT of my post? Next flight with you is in June to Palma, another #Jet2view ",5.73e+17,Jetsetkirky90,2015-03-04 17:29:15+00:00,0,0,,positive
332,332,332,332,@jet2tweets #Jet2view My view on the way to Geneva on Saturday morning ,5.73e+17,Jetsetkirky90,2015-03-04 17:10:07+00:00,1,2,,positive
333,333,333,333,@jet2tweets am gonna belemadena,5.73e+17,HoulstonHarry,2015-03-04 16:28:22+00:00,0,0,,neutral
334,334,334,334,@jet2tweets after two online chat's that they ended for some reason &amp; the last one on help. why the change of flight times?,5.73e+17,DavidCLumb1,2015-03-04 15:18:55+00:00,0,0,,negative
335,335,335,335,@jet2tweets brilliant Kirsty thanks so much for the update ! X,5.73e+17,xxp3rf3ct1onxx,2015-03-04 14:15:08+00:00,0,0,,positive
336,336,336,336,@jet2tweets I hope so! I loved them last tome,5.73e+17,dxnn91,2015-03-04 13:40:47+00:00,0,0,,positive
337,337,337,337,@jet2tweets thanks Kirsty! With Clyde1 it was the 4* holiday to paphos just awaiting the details from jet2 xx,5.73e+17,xxp3rf3ct1onxx,2015-03-04 13:38:52+00:00,0,0,,positive
338,338,338,338,@jet2tweets is this to Amsterdam too?!,5.73e+17,dxnn91,2015-03-04 12:51:42+00:00,0,0,,neutral
339,339,339,339,@jet2tweets big family all incl ibiza In June but need a last minute cheapy for September,5.73e+17,chozzy1,2015-03-04 12:03:58+00:00,0,0,,neutral
340,340,340,340,@jet2tweets does it?? Can I ask if I'll be able to get a toastie on board,5.73e+17,dxnn91,2015-03-04 10:35:43+00:00,0,0,,neutral
341,341,341,341,"@jet2tweets I love the build up to going on holiday, the planning, packing and arriving at the airport with the kids shaking with excitement",5.73e+17,chozzy1,2015-03-04 09:03:12+00:00,0,0,,positive
342,342,342,342,@jet2tweets flying with you in June to Malaga for a Hen Weekend #excited,5.73e+17,lush_lady_lumps,2015-03-04 08:58:24+00:00,0,0,,positive
343,343,343,343,"@jet2tweets I've never been before, ready panicking about how to get to and from the venue!",5.73e+17,dxnn91,2015-03-04 08:47:34+00:00,0,0,,negative
344,344,344,344,"@jet2tweets I'm going to see Katy Perry in Amsterdam on Tuesday, going the Monday and flying at 4:30 I think. SO EXCITED",5.73e+17,dxnn91,2015-03-04 08:24:30+00:00,0,0,,positive
345,345,345,345,@jet2tweets Thanks for getting back to me. I forgot to say that the flights were for Feb 2016. Could you help please?,5.73e+17,Rudds77,2015-03-04 08:21:31+00:00,0,0,,neutral
346,346,346,346,@jet2tweets the walk to the bar #timelesszone,5.73e+17,katiedotbbb,2015-03-04 08:14:37+00:00,0,0,,neutral
347,347,347,347,@jet2tweets getting off the plane &amp; the heat hitting your face #holidays,5.73e+17,lush_lady_lumps,2015-03-04 08:09:49+00:00,0,0,,neutral
348,348,348,348,@jet2tweets airport lounge with @airportangel which I'll be visiting Monday! #excited,5.73e+17,dxnn91,2015-03-04 08:02:42+00:00,0,0,,positive
349,349,349,349,@jet2tweets will be flying with you in July can't wait gonna spain fir a month,5.73e+17,HoulstonHarry,2015-03-03 21:26:52+00:00,0,0,,positive
350,350,350,350,"@jet2tweets Hello, can you please advise as to when your flights from Newcastle to Malta will be appearing online?",5.73e+17,Rudds77,2015-03-03 21:24:57+00:00,0,0,,neutral
351,351,351,351,@jet2tweets fuck #traveltuesday. I would rather by coffee from a tax avoiding conglomerate with no shame @StarbucksUK than fly with you,5.73e+17,seehowweare,2015-03-03 20:24:58+00:00,0,0,,negative
352,352,352,352,@jet2tweets My father then flew with you 5 months later after i did and was delayed 7 hours and again his claim was rejected. DISGRACE,5.73e+17,seehowweare,2015-03-03 20:13:35+00:00,0,0,,negative
353,353,353,353,"@jet2tweets Noone should ever fly with you, disgrace of an airline, disgrace of a company. Disgraceful to wronged customers.",5.73e+17,seehowweare,2015-03-03 20:12:29+00:00,0,0,,negative
354,354,354,354,"@jet2tweets Nowhere with you, i don't want to he delayed 4 hours outward and 3 hours return and have my claim rejected because you are shit!",5.73e+17,seehowweare,2015-03-03 20:11:33+00:00,0,0,,negative
355,355,355,355,"@jet2tweets - #Corfu was my 1st Greek island, I wouldn't go bk to #Zante &amp; will report back on #Kefalonia in July. How about #Preveza?",5.73e+17,Kazt2006,2015-03-03 20:01:13+00:00,0,0,,neutral
356,356,356,356,@jet2tweets guys is there an issue with the jet2holidays website? Can't get past the page that searches for results on any of my devices. ,5.73e+17,bigdoigy,2015-03-03 19:30:53+00:00,0,0,,negative
357,357,357,357,@jet2tweets: #TravelTuesday - I would say Santorini or Mykonos but guess it will have to be Crete or Rhodes if flying #Jet2! :-),5.73e+17,Kazt2006,2015-03-03 19:05:48+00:00,0,0,,neutral
358,358,358,358,@jet2tweets I love Kraków! Even when it's cold. Beautiful city.,5.73e+17,hsmart54,2015-03-03 18:32:58+00:00,0,0,,positive
359,359,359,359,@jet2tweets I have dm you thanks,5.73e+17,princessrisi,2015-03-03 17:39:15+00:00,0,0,,neutral
360,360,360,360,@jet2tweets How come your team rarely reply to group requests?! Or do you just ignore agents?! #Shabbywork,5.73e+17,emilycrosbie91,2015-03-03 16:01:21+00:00,0,0,,negative
361,361,361,361,"@jet2tweets Hello, how long does a reply from your competitions team take please?",5.73e+17,JimmyRiding_,2015-03-03 15:58:28+00:00,0,0,,neutral
362,362,362,362,@jet2tweets this response is not good enough. How do I make a formal complaint?,5.73e+17,jo_wads,2015-03-03 14:58:21+00:00,0,0,,negative
363,363,363,363,@jet2tweets over an hour standing in line for security #tenerifesurairport . No explanation - unacceptable ,5.73e+17,CJMacM,2015-03-03 13:16:52+00:00,0,0,,negative
364,364,364,364,@jet2tweets thank you Sarah,5.73e+17,Suzi_McC,2015-03-03 11:18:29+00:00,0,0,,positive
365,365,365,365,@jet2tweets Good news for us Scottish travellers.,5.73e+17,Bairdtravels,2015-03-03 11:08:05+00:00,0,0,,positive
366,366,366,366,@jet2tweets Morning - How s your flights from Glasgow going. Never really hear of anyone using Jet 2,5.73e+17,Bairdtravels,2015-03-03 10:03:21+00:00,0,0,,neutral
367,367,367,367,@jet2tweets looking forward to our flight with you in june to ibiza..never flown with you before,5.73e+17,redraff,2015-03-03 08:32:18+00:00,0,0,,positive
368,368,368,368,"@jet2tweets do you have any free child places available for Med Palace/Parque de la Paz, Tenerife in May plz? He'll just have turned 2 thanx",5.73e+17,Suzi_McC,2015-03-02 21:40:09+00:00,0,0,,neutral
369,369,369,369,"7 nights S/C Globales Tamaimo Tropical, @BelfastAirport, 13/3 from £379pp (4 sharing) http://bit.ly/1vT46gn #deals",5.72e+17,jet2tweets,2015-03-02 16:02:26+00:00,0,1,,neutral
370,370,370,370,@jet2tweets flight only. The exact same thing happened to my sister who was booking the outward flights,5.72e+17,leebee624,2015-03-02 09:48:53+00:00,0,0,,negative
371,371,371,371,"@jet2tweets After eight weeks and no compensation, my refund letter ends, ""we welcome you onboard again soon"" That's a joke I guess...",5.72e+17,ResponsePink,2015-03-02 09:10:40+00:00,0,0,,negative
372,372,372,372,@jet2tweets how can I check in online when your website keeps crashing out aghhhh,5.72e+17,hpatterson91,2015-03-02 08:37:41+00:00,0,0,,negative
373,373,373,373,@jet2tweets Hiyaaaa!,5.72e+17,ChamberyAirport,2015-03-02 08:06:35+00:00,0,0,,neutral
374,374,374,374,@jet2tweets Jet2 at it again -site crashing on checkout then increasing the prices as you go to rebook #nothappy,5.72e+17,leebee624,2015-03-01 20:18:49+00:00,0,0,,negative
375,375,375,375,@jet2tweets Moortown RUFC U13's Tour Campaign #crowdfunding @fundrazr Support and Retweet http://fnd.us/c/7ww5f,5.72e+17,JLK27K,2015-03-01 19:00:09+00:00,0,0,,neutral
376,376,376,376,@jet2tweets Ooh are you coming to visit us?,5.72e+17,ChamberyAirport,2015-03-01 16:43:23+00:00,0,0,,neutral
377,377,377,377,@jet2tweets been waiting over 40 minuets for someone to answer a phone !!!,5.72e+17,CraigStephenso,2015-03-01 14:52:23+00:00,0,0,,negative
378,378,378,378,@jet2tweets what is the maximum amount of time you will keep us on the plane before offloading #jet2,5.72e+17,MarkHill79,2015-03-01 13:31:25+00:00,0,0,,negative
379,379,379,379,@jet2tweets trying to print boarding passes. Check in complete,5.72e+17,Alex14ander,2015-03-01 13:06:26+00:00,0,0,,neutral
380,380,380,380,@jet2tweets Thanks but we watched the same aircraft type as the one we're sitting on just take off.,5.72e+17,jonathan626537,2015-03-01 12:41:49+00:00,0,0,,negative
381,381,381,381,@jet2tweets THANKS ADAM!!! :) @NBlareau first holiday payment done!!! OMG 125 days till MALTA!!!!,5.72e+17,The_Inness,2015-03-01 12:38:51+00:00,0,0,,positive
382,382,382,382,@jet2tweets the reference number is 1619081/S15H flying from leeds to Malta should I hang up btw?,5.72e+17,The_Inness,2015-03-01 12:19:56+00:00,0,0,,neutral
383,383,383,383,@jet2tweets 40 minutes now ...,5.72e+17,The_Inness,2015-03-01 12:18:22+00:00,0,0,,negative
384,384,384,384,@jet2tweets a number that isn't free I might add,5.72e+17,The_Inness,2015-03-01 12:18:07+00:00,0,0,,negative
385,385,385,385,@jet2tweets I made a payment online and I got a notification saying that there was a problem with payment but don't retry but ring the No,5.72e+17,The_Inness,2015-03-01 12:17:42+00:00,0,0,,negative
386,386,386,386,@jet2tweets awwww please someone answer the phone!!!! 30 minutes plus to try .... just want to see if my holiday payment has gone through ..,5.72e+17,The_Inness,2015-03-01 12:16:02+00:00,0,0,,negative
387,387,387,387,@jet2tweets is it normal to be on hold for 30 minutes ... bored of jet2 radio now :(,5.72e+17,The_Inness,2015-03-01 12:11:33+00:00,0,0,,negative
388,388,388,388,@jet2tweets @MAnyfant Looks like both Jet2 flights have missed their slots so we could be here for a long time.,5.72e+17,jonathan626537,2015-03-01 11:42:59+00:00,0,0,,negative
389,389,389,389,@jet2tweets great news. Thanks Waseem.,5.72e+17,mccamleydesign,2015-03-01 11:12:14+00:00,0,0,,positive
390,390,390,390,@jet2tweets thanks but we have no info here on what's going on or when we might depart. All other flights are landing and taking off!,5.72e+17,MAnyfant,2015-03-01 10:56:34+00:00,0,0,,negative
391,391,391,391,"@jet2tweets waiting at Chambery airport for EMA flight to board, but delayed due to wind? All other flights boarding &amp; taking off. Seems odd",5.72e+17,MAnyfant,2015-03-01 10:28:48+00:00,0,0,,negative
392,392,392,392,@jet2tweets is there any plans to release a proper working app for iPhone?,5.72e+17,mccamleydesign,2015-03-01 09:08:55+00:00,0,0,,negative
